Date,Open,High,Low,Close,Adj Close,Volume,Price Movement
3/19/2024,2156.100098,2156.300049,2156.100098,2156.300049,2156.300049,12,Down
3/20/2024,2157.300049,2185.899902,2150.899902,2157.899902,2157.899902,17,Up
3/21/2024,2207,2211.600098,2182.399902,2182.399902,2182.399902,63,Up
3/22/2024,2179.199951,2179.600098,2157.5,2158.100098,2158.100098,19,Down
3/25/2024,2166.199951,2179.399902,2166.199951,2174.800049,2174.800049,79,Up
3/26/2024,2182.699951,2182.699951,2175.600098,2175.600098,2175.600098,202373,Up
3/27/2024,2179.399902,2196.199951,2172.100098,2190.600098,2190.600098,31200,Up
3/28/2024,2193.600098,2234.100098,2187.100098,2217.399902,2217.399902,2040,Up
4/1/2024,2235.699951,2264.199951,2230,2236.5,2236.5,400,Up
4/2/2024,2252,2279.199951,2247.600098,2261,2261,435,Up
4/3/2024,2281.699951,2298.800049,2267.899902,2294.399902,2294.399902,285,Up
4/4/2024,2301.699951,2302.899902,2280,2288.800049,2288.800049,251,Down
4/5/2024,2289.199951,2328.399902,2267.399902,2325.699951,2325.699951,344,Up
4/8/2024,2325.600098,2341.800049,2319,2331.699951,2331.699951,202,Up
4/9/2024,2337.800049,2364.699951,2337.800049,2343.5,2343.5,211,Up
4/10/2024,2346.600098,2358.100098,2327.699951,2329.600098,2329.600098,377,Down
4/11/2024,2341.5,2376.300049,2330.600098,2354.800049,2354.800049,283,Up
4/12/2024,2377.300049,2429,2334.300049,2356.199951,2356.199951,584,Up
4/15/2024,2362.100098,2384.699951,2326,2365.800049,2365.800049,1801,Up
4/16/2024,2384,2390.800049,2371.399902,2390.800049,2390.800049,41,Up
4/17/2024,2384.199951,2391.399902,2369.300049,2371.699951,2371.699951,37,Down
4/18/2024,2368.399902,2384.399902,2368.399902,2382.300049,2382.300049,128,Up
4/19/2024,2379.300049,2399.800049,2377.300049,2398.399902,2398.399902,160,Up
4/22/2024,2383.300049,2383.300049,2326.899902,2332.199951,2332.199951,53,Down
4/23/2024,2327.699951,2330.800049,2294.199951,2327.699951,2327.699951,171,Down
4/24/2024,2321.300049,2328.699951,2314.600098,2324.5,2324.5,95,Down
4/25/2024,2315,2329.800049,2305,2329.800049,2329.800049,1024,Up
4/26/2024,2347.899902,2347.899902,2332.800049,2334.800049,2334.800049,717,Up
4/29/2024,2334.800049,2345.5,2327.899902,2345.399902,2345.399902,405,Up
4/30/2024,2322.5,2322.5,2291.399902,2291.399902,2291.399902,113,Down
5/1/2024,2287.699951,2327.300049,2283.800049,2299.899902,2299.899902,42,Up
5/2/2024,2321.699951,2324.699951,2292.300049,2299.199951,2299.199951,56,Down
5/3/2024,2300,2301,2277.600098,2299,2299,194,Down
5/6/2024,2322.800049,2325.5,2314.199951,2321.600098,2321.600098,9,Up
5/7/2024,2324.300049,2324.300049,2315.199951,2315.199951,2315.199951,25,Down
5/8/2024,2313.600098,2313.600098,2313.600098,2313.600098,2313.600098,4,Down
5/9/2024,2310.699951,2339.5,2310.699951,2332.100098,2332.100098,5,Up
5/10/2024,2367.300049,2367.300049,2367.300049,2367.300049,2367.300049,126,Up
5/13/2024,2358.300049,2358.300049,2336.100098,2336.100098,2336.100098,14,Down
5/14/2024,2336,2358,2336,2353.399902,2353.399902,6,Up
5/15/2024,2361.600098,2388.699951,2356,2388.699951,2388.699951,29,Up
5/16/2024,2389.5,2392.199951,2380,2380,2380,7,Down
5/17/2024,2380.699951,2415.800049,2380.699951,2412.199951,2412.199951,213,Up
5/20/2024,2415.800049,2435.800049,2409.699951,2433.899902,2433.899902,40,Up
5/21/2024,2429.5,2429.5,2421,2421.699951,2421.699951,6,Down
5/22/2024,2417.5,2417.600098,2375.800049,2389.199951,2389.199951,180,Down
5/23/2024,2371.199951,2371.199951,2335,2335,2335,365,Down
5/24/2024,2342.600098,2345.399902,2332.5,2332.5,2332.5,25,Down
5/28/2024,2336.899902,2359.699951,2336.899902,2355.199951,2355.199951,26,Up
5/29/2024,2340.300049,2340.300049,2340.300049,2340.300049,2340.300049,119317,Down
5/30/2024,2336.899902,2349.5,2320.800049,2342.899902,2342.899902,32587,Up
5/31/2024,2344.100098,2354,2319,2322.899902,2322.899902,941,Down
6/3/2024,2322.600098,2347.5,2312,2346.600098,2346.600098,781,Up
6/4/2024,2347.5,2347.699951,2313.899902,2325.5,2325.5,890,Down
6/5/2024,2326.399902,2354.300049,2326.199951,2354.100098,2354.100098,295,Up
6/6/2024,2355,2375.800049,2355,2370.300049,2370.300049,179,Up
6/7/2024,2379.899902,2385.100098,2285.399902,2305.199951,2305.199951,269,Down
6/10/2024,2290.600098,2309.300049,2290.5,2307.699951,2307.699951,69,Up
6/11/2024,2300,2314.100098,2300,2307.5,2307.5,871,Down
6/12/2024,2314.899902,2338.699951,2310.300049,2336,2336,132,Up
6/13/2024,2309.399902,2317.699951,2296.199951,2300.199951,2300.199951,298,Down
6/14/2024,2307,2331.399902,2305.800049,2331.399902,2331.399902,948,Up
6/17/2024,2320.199951,2320.199951,2309.600098,2312.399902,2312.399902,110,Down
6/18/2024,2311.800049,2330.399902,2311.800049,2330.399902,2330.399902,43,Up
6/20/2024,2328.899902,2354,2328.300049,2353.800049,2353.800049,183,Up
6/21/2024,2331.199951,2331.199951,2316.399902,2316.399902,2316.399902,76,Down
6/24/2024,2323.300049,2332.899902,2322.699951,2330,2330,99,Up
6/25/2024,2324.399902,2333,2316.600098,2316.600098,2316.600098,105,Down
6/26/2024,2307.899902,2314.399902,2298,2299.199951,2299.199951,986,Down
6/27/2024,2296.800049,2329,2295,2324.5,2324.5,1532,Up
6/28/2024,2325.399902,2338.300049,2319,2327.699951,2327.699951,92,Up
7/1/2024,2323.800049,2329.699951,2321.699951,2327.600098,2327.600098,237,Down
7/2/2024,2330.699951,2334.600098,2323,2323,2323,30,Down
7/3/2024,2330.899902,2361.600098,2330.899902,2359.800049,2359.800049,59,Up
7/5/2024,2354.899902,2388.5,2354.899902,2388.5,2388.5,72,Up
7/8/2024,2381.699951,2383.800049,2352.800049,2355.199951,2355.199951,64,Down
7/9/2024,2363.100098,2363.699951,2360.100098,2360.100098,2360.100098,9,Up
7/10/2024,2366.300049,2377,2365.800049,2372.199951,2372.199951,19,Up
7/11/2024,2378.699951,2416.699951,2378.699951,2415,2415,72,Up
7/12/2024,2399.800049,2414,2391.300049,2414,2414,355,Down
7/15/2024,2430,2436,2422.899902,2422.899902,2422.899902,540,Up
7/16/2024,2427.399902,2462.399902,2427.399902,2462.399902,2462.399902,93,Up
7/17/2024,2472.899902,2473.100098,2454.800049,2454.800049,2454.800049,10,Down
7/18/2024,2466,2466,2451.800049,2451.800049,2451.800049,2,Down
7/19/2024,2418.800049,2419.199951,2395.5,2395.5,2395.5,15,Down
7/22/2024,2402.100098,2402.100098,2392,2392,2392,18,Down
7/23/2024,2395.800049,2404.600098,2388.699951,2404.600098,2404.600098,41,Up
7/24/2024,2421,2421,2411.600098,2413.300049,2413.300049,6,Up
7/25/2024,2365.5,2365.5,2351.899902,2351.899902,2351.899902,31,Down
7/26/2024,2368.699951,2386.899902,2368.699951,2380,2380,95,Up
7/29/2024,2377.300049,2377.300049,2377.300049,2377.300049,2377.300049,126409,Down
7/30/2024,2380.899902,2409.300049,2373.800049,2405,2405,25944,Up
7/31/2024,2407.100098,2447.600098,2402.800049,2426.5,2426.5,1313,Up
8/1/2024,2446.699951,2455.100098,2430.399902,2435,2435,690,Up
8/2/2024,2444,2477,2416,2425.699951,2425.699951,550,Down
8/5/2024,2442,2449.800049,2367.399902,2401.699951,2401.699951,334,Down
8/6/2024,2414.5,2421.800049,2380,2389.100098,2389.100098,163,Down
8/7/2024,2392.199951,2401,2384.5,2390.5,2390.5,130,Up
8/8/2024,2384.300049,2422.800049,2384.300049,2422.199951,2422.199951,201,Up
8/9/2024,2422.300049,2432.100098,2418.5,2432.100098,2432.100098,611,Up
8/12/2024,2432.699951,2469.800049,2432,2462.399902,2462.399902,566,Up
8/13/2024,2461,2470,2456.5,2466.699951,2466.699951,510,Up
8/14/2024,2468,2472.100098,2439.399902,2439.399902,2439.399902,274,Down
8/15/2024,2451.800049,2467.699951,2431.199951,2453.100098,2453.100098,285,Up
8/16/2024,2453.5,2508,2451.399902,2498.600098,2498.600098,197,Up
8/19/2024,2508.5,2508.5,2487.199951,2501.800049,2501.800049,88,Up
8/20/2024,2503.5,2527.300049,2500.699951,2511.300049,2511.300049,187,Up
8/21/2024,2511,2515.399902,2503.899902,2508.399902,2508.399902,96,Down
8/22/2024,2504.100098,2504.100098,2471.100098,2478.899902,2478.899902,210,Down
8/23/2024,2486.5,2508.399902,2486.5,2508.399902,2508.399902,94,Up
8/26/2024,2509.899902,2523.100098,2509.100098,2517.699951,2517.699951,290,Up
8/27/2024,2515.199951,2523.100098,2506.899902,2516,2516,100,Down
8/28/2024,2501,2501,2501,2501,2501,2353,Down
8/29/2024,2504.100098,2525.699951,2503.899902,2525.699951,2525.699951,3966,Up
8/30/2024,2519.5,2525.399902,2493.800049,2493.800049,2493.800049,208,Down
9/3/2024,2501.600098,2501.800049,2476.300049,2489.899902,2489.899902,206,Down
9/4/2024,2490.899902,2493.399902,2483.5,2493.399902,2493.399902,470,Up
9/5/2024,2493.699951,2513.300049,2493.399902,2511.399902,2511.399902,54,Up
9/6/2024,2510.300049,2517.899902,2483.699951,2493.5,2493.5,96,Down
9/9/2024,2491.300049,2504.699951,2491.300049,2501.800049,2501.800049,96,Up
9/10/2024,2512.300049,2512.300049,2512.300049,2512.300049,2512.300049,5,Up
9/11/2024,2525.800049,2525.800049,2502.300049,2512.100098,2512.100098,90,Down
9/12/2024,2529.100098,2557,2523.399902,2551.199951,2551.199951,132,Up
9/13/2024,2568.800049,2581.800049,2565,2581.300049,2581.300049,31,Up
9/16/2024,2580.399902,2580.399902,2580.399902,2580.399902,2580.399902,28,Down
9/17/2024,2581.199951,2581.800049,2564.300049,2564.300049,2564.300049,22,Down
9/18/2024,2570.699951,2570.699951,2549.199951,2570.699951,2570.699951,25,Up
9/19/2024,2566,2588,2566,2588,2588,99,Up
9/20/2024,2590.399902,2621.800049,2590.399902,2619.899902,2619.899902,17,Up
9/23/2024,2626.5,2626.5,2626.5,2626.5,2626.5,9,Up
9/24/2024,2636.800049,2662.300049,2625.5,2651.199951,2651.199951,35,Up
9/25/2024,2656.300049,2664.199951,2649.300049,2659.199951,2659.199951,175,Up
9/26/2024,2662.300049,2669.899902,2660.800049,2669.899902,2669.899902,17216,Up
9/27/2024,2670,2672.100098,2641.699951,2644.300049,2644.300049,4228,Down
9/30/2024,2660.899902,2662.100098,2623.199951,2636.100098,2636.100098,973,Down
10/1/2024,2631.399902,2670.899902,2631.399902,2667.300049,2667.300049,153,Up
10/2/2024,2650.600098,2657.199951,2640,2647.100098,2647.100098,72,Down
10/3/2024,2642.800049,2657.100098,2640,2657.100098,2657.100098,354,Up
10/4/2024,2656,2667,2639,2645.800049,2645.800049,114,Down
10/7/2024,2648.699951,2657.399902,2639,2644.800049,2644.800049,284,Down
10/8/2024,2639,2639,2609.300049,2615,2615,687,Down
10/9/2024,2603,2607.699951,2603,2606,2606,152,Down
10/10/2024,2602.5,2628.300049,2602.5,2620.600098,2620.600098,320,Up
10/11/2024,2638.300049,2658.100098,2638.199951,2657.600098,2657.600098,12,Up
10/14/2024,2655,2655.300049,2647.800049,2647.800049,2647.800049,40,Down
10/15/2024,2661.399902,2661.399902,2661.399902,2661.399902,2661.399902,39,Up
10/16/2024,2674,2674,2674,2674,2674,6,Up
10/17/2024,2677.399902,2691.699951,2677.199951,2691,2691,30,Up
10/18/2024,2713.699951,2719.600098,2713.699951,2713.699951,2713.699951,29,Up
10/21/2024,2721.899902,2738.399902,2719.5,2723.100098,2723.100098,52,Up
10/22/2024,2731.699951,2746,2728.600098,2744.199951,2744.199951,93,Up
10/23/2024,2742.5,2742.5,2714.199951,2714.399902,2714.399902,18,Down
10/24/2024,2729,2736.100098,2729,2734.899902,2734.899902,27,Up
10/25/2024,2725.5,2742.399902,2725.5,2740.899902,2740.899902,29,Up
10/28/2024,2736.100098,2742.899902,2729.5,2742.899902,2742.899902,56,Up
10/29/2024,2768.399902,2768.399902,2768.399902,2768.399902,2768.399902,848,Up
10/30/2024,2774.600098,2789,2774.600098,2788.5,2788.5,231,Up
10/31/2024,2787.399902,2787.5,2733.5,2738.300049,2738.300049,849,Down
11/1/2024,2745.5,2756,2734.199951,2738.600098,2738.600098,109,Up
11/4/2024,2736.5,2737.100098,2736.100098,2736.100098,2736.100098,16,Down
11/5/2024,2743,2743.899902,2740.300049,2740.300049,2740.300049,23,Up
11/6/2024,2734.5,2734.5,2659.399902,2667.600098,2667.600098,427,Down
11/7/2024,2662.5,2699.100098,2662.5,2698.399902,2698.399902,676,Up
11/8/2024,2688.5,2694.600098,2682.899902,2687.5,2687.5,1038,Down
11/11/2024,2671.699951,2671.699951,2611.199951,2611.199951,2611.199951,20,Down
11/12/2024,2605.5,2605.5,2592.800049,2600,2600,118,Down
11/13/2024,2611.100098,2611.800049,2580.800049,2580.800049,2580.800049,53,Down
11/14/2024,2555.100098,2576.199951,2554.199951,2568.199951,2568.199951,27,Down
11/15/2024,2565.699951,2565.699951,2565.699951,2565.699951,2565.699951,20,Down
11/18/2024,2591.699951,2610.699951,2589.399902,2610.600098,2610.600098,136,Up
11/19/2024,2621.899902,2627.699951,2619.300049,2627.100098,2627.100098,87,Up
11/20/2024,2638.5,2648.199951,2638.5,2648.199951,2648.199951,27,Up
11/21/2024,2659.300049,2672.100098,2655.699951,2672.100098,2672.100098,33,Up
11/22/2024,2687.5,2710.5,2685.600098,2709.899902,2709.899902,41,Up
11/25/2024,2689.399902,2689.399902,2616.800049,2616.800049,2616.800049,94,Down
11/26/2024,2625.600098,2625.600098,2620.300049,2620.300049,2620.300049,177858,Up
11/27/2024,2633.5,2657.899902,2627.199951,2639.899902,2639.899902,61653,Up
11/29/2024,2636.399902,2664.300049,2620.699951,2657,2657,3861,Up
12/2/2024,2649,2649.800049,2621.699951,2634.899902,2634.899902,695,Down
12/3/2024,2639,2654.699951,2636,2644.699951,2644.699951,1062,Up
12/4/2024,2639.199951,2658.300049,2637,2653.800049,2653.800049,249,Up
12/5/2024,2652.399902,2655,2625.699951,2626.600098,2626.600098,573,Down
12/6/2024,2620.199951,2643.100098,2617.5,2638.600098,2638.600098,571,Up
12/9/2024,2632.100098,2677.100098,2630.800049,2664.899902,2664.899902,935,Up
12/10/2024,2662.300049,2698.199951,2661,2697.600098,2697.600098,437,Up
12/11/2024,2701.800049,2733.800049,2693.100098,2733.800049,2733.800049,3387,Up
12/12/2024,2725.100098,2725.100098,2677.399902,2687.5,2687.5,2365,Down
12/13/2024,2688.199951,2689.300049,2647.899902,2656,2656,1125,Down
12/16/2024,2658.300049,2663.300049,2651,2651.399902,2651.399902,1125,Down
